,senders,times
529,288,208.1
530,32,209.4
531,48,209.6
532,240,209.5
533,256,209.20000000000002
534,16,210.6
535,64,210.20000000000002
536,224,210.1
537,112,211.1
538,176,211.20000000000002
539,80,212.70000000000002
540,96,212.9
541,192,212.5
542,208,212.70000000000002
543,304,212.1
544,144,213.5
545,240,213.5
546,288,213.4
547,16,214.3
548,128,214.4
549,160,214.20000000000002
550,224,214.3
551,272,214.20000000000002
552,32,215.3
553,48,215.4
554,256,215.20000000000002
555,320,215.4
556,64,216.6
557,208,216.5
558,304,217.0
559,16,218.0
560,80,217.8
561,176,218.0
562,240,217.5
563,112,218.1
564,144,218.70000000000002
565,224,218.5
566,288,218.70000000000002
567,160,219.8
568,272,219.8
569,96,220.9
570,192,220.4
571,208,220.3
572,16,221.9
573,32,221.20000000000002
574,48,221.20000000000002
575,240,221.6
576,256,221.20000000000002
577,304,222.3
578,64,224.0
579,80,223.70000000000002
580,224,223.3
581,208,224.70000000000002
582,128,225.3
583,144,225.20000000000002
584,288,225.3
585,16,226.20000000000002
586,160,227.0
587,176,226.6
588,240,226.3
589,272,226.9
590,112,227.1
591,320,227.4
592,32,228.8
593,48,228.70000000000002
594,224,228.3
595,256,228.9
596,304,228.4
597,208,229.1
598,16,230.5
599,80,230.1
600,240,231.0
601,96,231.9
602,144,231.8
603,192,231.20000000000002
604,64,232.4
605,288,232.1
606,208,233.5
607,224,233.3
608,272,234.0
609,16,234.8
610,160,234.20000000000002
611,304,234.5
612,176,235.6
613,240,235.70000000000002
614,32,236.4
615,48,236.20000000000002
616,80,236.5
617,112,236.5
618,256,236.6
619,208,237.9
620,128,238.20000000000002
621,144,238.4
622,224,238.3
623,288,238.9
624,16,239.1
625,64,240.8
626,240,240.4
627,304,240.6
628,320,240.9
629,160,241.70000000000002
630,272,241.1
631,192,244.0
632,208,243.1
633,16,244.5
634,80,244.5
635,224,244.8
636,32,246.6
637,48,246.4
638,96,246.9
639,240,246.6
640,256,247.3
641,144,248.1
642,176,249.0
643,208,248.9
644,16,249.9
645,288,249.1
646,304,249.6
647,112,251.5
648,224,251.70000000000002
649,272,251.70000000000002
650,160,252.9
651,240,252.8
652,80,254.0
653,64,254.4
654,208,254.70000000000002
655,16,255.3
656,32,258.4
657,48,258.5
658,144,258.1
659,224,258.6
660,240,259.0
661,304,258.6
662,256,259.4
663,288,259.5
664,16,260.7
665,208,260.5
666,80,261.9
667,128,261.7
668,160,262.0
669,176,261.9
670,192,261.7
671,272,261.5
672,96,262.4
673,112,262.8
674,224,263.0
675,240,263.0
676,320,262.5
677,64,263.3
678,144,263.7
679,304,263.7
680,16,264.3
681,32,264.5
682,48,264.4
683,208,264.2
684,288,264.7
685,256,265.2
686,80,266.9
687,240,266.9
688,272,267.0
689,16,267.9
690,160,267.5
691,208,267.9
692,224,267.1
693,144,268.8
694,176,268.4
695,304,268.5
696,48,270.0
697,64,269.5
698,112,269.5
699,192,269.3
700,288,269.9
701,32,270.2
702,96,270.1
703,128,270.5
704,240,270.8
705,256,271.0
706,16,271.5
707,80,271.9
708,208,271.6
709,224,271.2
710,320,271.5
711,160,273.0
712,272,272.5
713,144,273.90000000000003
714,304,273.3
715,176,274.90000000000003
716,240,274.7
717,16,275.1
718,32,275.90000000000003
719,48,275.6
720,64,275.7
721,208,275.3
722,224,275.3
723,288,275.1
724,80,276.90000000000003
725,112,276.2
726,192,276.90000000000003
727,256,276.8
728,96,277.8
729,272,278.0
730,16,278.7
731,144,279.0
732,160,278.5
733,208,279.0
734,240,278.6
735,304,278.1
736,128,279.3
737,224,279.40000000000003
738,288,280.3
739,320,280.5
740,48,281.3
741,176,283.0
742,16,283.90000000000003
743,32,283.1
744,80,283.7
745,64,284.6
746,208,285.0
747,240,284.6
748,224,286.7
749,256,286.5
750,304,286.40000000000003
751,272,288.0
752,16,289.6
753,144,289.8
754,160,289.90000000000003
755,112,290.1
756,208,291.1
757,240,291.2
758,288,291.6
759,80,293.90000000000003
760,224,294.0
761,48,294.7
762,16,295.3
763,32,296.0
764,304,296.1
765,192,297.90000000000003
766,208,297.2
767,240,297.8
768,64,299.6
769,256,299.8
770,272,299.40000000000003
771,16,301.0
772,144,300.7
773,176,300.6
774,96,301.3
775,160,301.6
776,224,301.2
777,80,302.90000000000003
778,208,302.6
779,288,302.1
780,240,303.3
781,304,304.0
782,48,304.90000000000003
783,112,304.5
784,128,304.40000000000003
785,16,305.6
786,32,305.6
787,224,306.8
788,320,306.3
789,208,307.5
790,272,307.5
791,144,308.2
792,240,308.5
793,256,308.7
794,64,309.40000000000003
795,160,309.90000000000003
796,288,309.90000000000003
797,16,310.2
798,80,310.2
799,304,311.0
800,176,311.3
801,192,311.2
802,208,312.40000000000003
803,224,312.40000000000003
804,48,313.6
805,240,313.7
806,16,314.8
807,32,314.3
808,96,314.6
809,112,315.6
810,144,315.7
811,272,315.6
812,80,317.5
813,208,317.3
814,224,318.0
815,256,317.6
816,288,317.7
817,304,318.0
818,160,318.2
819,240,318.90000000000003
820,16,319.40000000000003
821,64,319.2
822,128,320.3
823,208,324.6
824,16,328.1
825,240,330.0
826,224,330.40000000000003
827,208,334.8
828,16,336.8
829,80,341.5
830,144,341.90000000000003
831,224,342.0
832,240,341.2
833,272,341.5
834,304,341.40000000000003
835,16,342.90000000000003
836,32,342.3
837,48,343.0
838,160,342.90000000000003
839,208,342.40000000000003
840,288,342.40000000000003
841,256,343.40000000000003
842,64,344.5
843,176,344.5
844,112,345.7
845,192,346.8
846,240,346.7
847,16,347.8
848,96,347.8
849,208,347.6
850,224,348.0
851,304,349.0
852,80,349.5
853,144,350.2
854,272,350.40000000000003
855,288,351.0
856,32,352.0
857,128,352.0
858,16,352.7
859,48,352.7
860,160,352.1
861,208,352.8
862,240,352.2
863,320,352.5
864,224,354.0
865,256,353.3
866,64,355.5
867,176,356.6
868,304,356.6
869,16,357.6
870,80,357.5
871,208,358.0
872,240,357.7
873,112,358.40000000000003
874,144,358.5
875,224,360.0
876,272,359.3
877,288,359.6
878,160,361.90000000000003
879,16,363.6
880,32,363.90000000000003
881,208,365.0
882,240,365.2
883,48,369.90000000000003
884,224,369.90000000000003
885,304,369.1
886,16,370.6
887,256,370.6
888,80,371.90000000000003
889,208,372.8
890,240,373.7
891,144,375.90000000000003
892,272,376.90000000000003
893,16,377.6
894,288,378.1
895,224,379.8
896,208,380.6
897,64,381.8
898,160,381.90000000000003
899,240,381.90000000000003
900,304,382.8
901,16,383.90000000000003
902,32,383.5
903,80,385.3
904,176,387.40000000000003
905,208,387.2
906,224,387.90000000000003
907,48,388.6
908,256,388.5
909,16,390.0
910,144,389.3
911,240,389.1
912,272,390.40000000000003
913,112,391.1
914,288,391.5
915,208,393.8
916,304,393.90000000000003
917,224,396.0
918,16,396.1
919,160,396.3
920,240,396.3
921,80,397.1
922,32,398.7
923,64,400.1
924,192,400.7
925,208,400.40000000000003
926,16,401.5
927,48,401.8
928,96,401.3
929,144,401.3
930,240,402.0
931,256,401.8
932,272,401.7
933,288,401.90000000000003
934,128,402.1
935,176,402.40000000000003
936,224,402.1
937,304,402.2
938,320,402.7
939,80,403.40000000000003
940,112,403.40000000000003
941,160,403.7
942,32,404.8
943,208,404.2
944,16,405.2
945,240,406.0
946,64,406.6
947,144,406.5
948,224,406.3
949,48,407.6
950,208,408.0
951,256,407.8
952,272,407.3
953,288,407.3
954,304,407.1
955,16,408.90000000000003
956,80,408.5
957,192,408.6
958,96,409.3
959,160,409.40000000000003
960,176,409.2
961,240,410.0
962,32,410.7
963,112,410.40000000000003
964,224,410.5
965,128,411.3
966,144,411.7
967,208,411.8
968,304,412.0
969,16,412.6
970,272,412.90000000000003
971,288,412.7
972,320,412.1
973,48,413.40000000000003
974,64,413.1
975,80,413.6
976,240,414.0
977,256,413.8
978,224,414.7
979,160,415.1
980,176,416.0
981,208,415.6
982,16,416.3
983,32,416.6
984,144,416.90000000000003
985,192,416.5
986,304,416.90000000000003
987,96,417.3
988,112,417.40000000000003
989,240,418.0
990,80,418.7
991,224,418.90000000000003
992,272,418.5
993,288,418.1
994,16,420.0
995,48,419.2
996,64,419.6
997,208,419.40000000000003
998,256,419.8
999,128,420.5
1000,160,420.8
1001,240,423.40000000000003
1002,304,423.6
1003,144,424.90000000000003
1004,16,425.90000000000003
1005,208,425.8
1006,32,426.6
1007,224,426.40000000000003
1008,288,428.90000000000003
1009,80,429.2
1010,176,430.3
1011,240,430.3
1012,272,430.1
1013,16,431.8
1014,208,432.2
1015,48,434.0
1016,304,434.0
1017,160,434.1
1018,224,434.1
1019,256,434.40000000000003
1020,64,436.2
1021,112,436.7
1022,144,436.8
1023,16,437.7
1024,240,437.2
1025,208,438.6
1026,32,440.7
1027,80,440.2
1028,96,441.90000000000003
1029,192,441.3
1030,224,441.5
1031,272,441.7
1032,288,441.1
1033,16,442.7
1034,240,442.90000000000003
1035,304,442.7
1036,160,444.0
1037,208,443.5
1038,320,443.3
1039,48,444.40000000000003
1040,128,444.90000000000003
1041,144,444.8
1042,176,444.2
1043,256,444.7
1044,64,446.5
1045,224,446.90000000000003
1046,16,447.2
1047,80,447.1
1048,112,448.0
1049,240,447.90000000000003
1050,32,448.90000000000003
1051,208,448.2
1052,288,448.40000000000003
1053,272,449.40000000000003
1054,304,449.3
1055,16,451.7
1056,144,451.90000000000003
1057,160,451.8
1058,48,452.6
1059,208,452.90000000000003
1060,224,452.3
1061,240,452.90000000000003
1062,80,454.0
1063,192,453.3
1064,256,453.1
1065,96,454.2
1066,176,454.2
1067,64,455.7
1068,288,455.7
1069,304,455.90000000000003
1070,16,456.2
1071,32,457.1
1072,208,457.6
1073,224,457.7
1074,240,457.90000000000003
1075,272,457.1
1076,112,458.40000000000003
1077,144,459.0
1078,320,458.8
1079,128,459.5
1080,160,459.6
1081,16,460.7
1082,48,460.8
1083,80,460.90000000000003
1084,208,461.7
1085,240,462.0
1086,256,461.3
1087,288,462.0
1088,304,461.8
1089,32,463.0
1090,64,462.7
1091,176,462.3
1092,192,462.7
1093,224,462.1
1094,272,462.8
1095,16,464.0
1096,96,463.1
1097,144,463.5
1098,112,464.5
1099,160,464.40000000000003
1100,48,465.6
1101,80,465.3
1102,208,465.1
1103,224,465.8
1104,240,465.6
1105,304,466.0
1106,128,466.8
1107,256,466.3
1108,288,466.5
1109,320,466.3
1110,16,467.3
1111,32,468.0
1112,144,467.90000000000003
1113,176,467.90000000000003
1114,272,467.6
1115,64,468.1
1116,208,468.5
1117,80,469.7
1118,96,469.6
1119,160,469.2
1120,192,469.1
1121,224,469.5
1122,240,469.2
1123,16,470.6
1124,48,470.40000000000003
1125,112,470.2
1126,288,471.0
1127,304,470.2
1128,208,471.90000000000003
1129,256,471.3
1130,32,473.0
1131,144,472.3
1132,240,472.8
1133,272,472.40000000000003
1134,16,473.90000000000003
1135,64,473.5
1136,160,474.0
1137,176,473.5
1138,224,473.2
1139,320,473.7
1140,80,474.1
1141,128,474.1
1142,304,474.40000000000003
1143,48,475.2
1144,112,475.90000000000003
1145,192,475.5
1146,208,475.3
1147,288,475.5
1148,96,476.1
1149,144,476.7
1150,224,476.90000000000003
1151,240,476.40000000000003
1152,256,476.3
1153,16,477.2
1154,32,478.0
1155,272,477.2
1156,64,478.90000000000003
1157,80,478.5
1158,160,478.8
1159,208,478.7
1160,304,478.6
1161,48,480.0
1162,176,479.1
1163,240,480.0
1164,288,480.0
1165,16,480.5
1166,224,480.6
1167,112,481.6
1168,128,481.40000000000003
1169,144,481.1
1170,192,481.90000000000003
1171,256,481.3
1172,272,482.0
1173,320,481.1
1174,32,483.0
1175,80,482.90000000000003
1176,96,482.6
1177,208,482.1
1178,304,482.90000000000003
1179,16,483.90000000000003
1180,160,483.6
1181,240,483.6
1182,48,484.90000000000003
1183,64,484.3
1184,176,484.8
1185,224,484.3
1186,288,484.6
1187,144,485.6
1188,208,485.5
1189,256,486.40000000000003
1190,272,486.8
1191,16,487.3
1192,32,488.0
1193,80,487.3
1194,112,487.40000000000003
1195,224,488.0
1196,240,487.2
1197,304,487.2
1198,128,488.8
1199,160,488.40000000000003
1200,192,488.40000000000003
1201,208,488.90000000000003
1202,320,488.6
1203,48,489.8
1204,64,489.7
1205,96,489.2
1206,288,489.2
1207,16,490.7
1208,144,490.1
1209,176,490.5
1210,240,490.8
1211,80,491.7
1212,224,491.7
1213,256,491.5
1214,272,491.6
1215,304,491.5
1216,32,493.0
1217,208,492.3
1218,112,493.2
1219,160,493.2
1220,288,493.8
1221,16,494.1
1222,48,494.7
1223,144,494.6
1224,192,494.90000000000003
1225,240,494.40000000000003
1226,64,495.1
1227,96,495.8
1228,208,495.7
1229,224,495.40000000000003
1230,304,495.8
1231,80,496.1
1232,128,496.2
1233,176,496.2
1234,256,496.6
1235,272,496.40000000000003
1236,320,496.1
1237,16,497.5
1238,32,498.0
1239,160,498.0
1240,240,498.0
1241,112,499.0
1242,288,498.40000000000003
1243,48,499.6
1244,144,499.1
1245,208,499.1
1246,224,499.1
1247,16,500.90000000000003
1248,64,500.5
1249,80,500.5
1250,304,500.1
1251,192,501.5
1252,240,501.7
1253,256,501.90000000000003
1254,272,501.3
1255,96,502.90000000000003
1256,176,502.2
1257,208,503.0
1258,32,503.7
1259,160,503.40000000000003
1260,224,503.40000000000003
1261,288,503.7
1262,16,504.7
1263,128,504.7
1264,144,504.40000000000003
1265,320,504.8
1266,48,505.5
1267,80,505.8
1268,240,505.8
1269,304,505.2
1270,112,506.2
1271,208,506.90000000000003
1272,64,507.1
1273,224,507.7
1274,256,508.0
1275,272,507.1
1276,16,508.5
1277,32,509.8
1278,144,509.7
1279,160,509.2
1280,176,509.2
1281,192,509.6
1282,240,509.90000000000003
1283,288,509.2
1284,208,510.8
1285,304,510.3
1286,48,511.40000000000003
1287,80,511.1
1288,96,511.2
1289,224,512.0
1290,16,512.3
1291,272,512.9
1292,64,513.7
1293,112,513.4
1294,240,514.0
1295,128,514.2
1296,144,515.0
1297,160,515.0
1298,208,514.7
1299,256,514.1
1300,288,514.7
1301,320,514.5
1302,32,515.9
1303,304,515.4
1304,16,516.1
1305,80,516.4
1306,176,516.2
1307,224,516.3
1308,48,517.3
1309,192,517.7
1310,208,518.6
1311,240,518.1
1312,272,518.7
1313,16,519.9
1314,96,519.5
1315,64,520.3
1316,112,520.6
1317,144,520.3
1318,160,520.8
1319,224,520.6
1320,256,520.2
1321,288,520.2
1322,304,520.5
1323,80,521.9
1324,32,522.3
1325,208,522.9
1326,240,522.5
1327,16,524.2
1328,48,524.1
1329,176,524.2
1330,128,525.2
1331,224,525.6
1332,272,525.6
1333,144,526.9
1334,288,526.9
1335,304,526.6
1336,320,526.2
1337,160,528.0
1338,192,528.0
1339,208,527.3
1340,240,527.2
1341,256,527.9
1342,16,528.5
1343,64,528.7
1344,80,528.3
1345,32,529.8
1346,112,529.9
1347,96,530.4
1348,224,530.6
1349,48,531.5
1350,208,531.7
1351,240,531.9
1352,16,532.8
1353,272,532.7
1354,304,532.7
1355,144,533.5
1356,176,533.2
1357,288,533.6
1358,80,534.7
1359,160,535.2
1360,224,535.6
1361,256,535.6
1362,208,536.1
1363,240,536.6
1364,16,537.1
1365,32,537.3
1366,64,537.1
1367,128,538.0
1368,48,538.9
1369,192,538.7
1370,304,538.8
1371,112,539.2
1372,272,539.8
1373,320,539.6
1374,144,540.1
1375,208,540.5
1376,224,540.6
1377,288,540.3
1378,16,541.6
1379,80,541.1
1380,240,541.5
1381,96,544.0
1382,160,544.6
1383,176,545.8
1384,208,546.9
1385,16,547.5
1386,256,547.1
1387,224,548.4
1388,240,548.5
1389,304,549.2
1390,32,550.2
1391,64,552.4
1392,80,552.3000000000001
1393,144,552.1
1394,272,552.3000000000001
1395,288,552.7
1396,16,553.4
1397,48,553.9
1398,208,553.3000000000001
1399,240,555.5
1400,224,556.2
1401,160,558.1
1402,16,559.3000000000001
1403,208,559.7
1404,304,559.8000000000001
1405,240,563.5
1406,224,566.6
1407,16,567.2
1408,80,568.6
1409,208,568.8000000000001
1410,272,572.7
1411,240,573.5
1412,144,574.9
1413,16,575.1
1414,208,577.9
1415,224,578.6
1416,288,578.5
1417,304,580.0
1418,16,581.5
1419,32,581.2
1420,48,581.6
1421,64,581.6
1422,80,581.8000000000001
1423,112,581.9
1424,160,581.5
1425,176,581.8000000000001
1426,240,581.5
1427,256,581.3000000000001
1428,96,582.4
1429,128,582.9
1430,144,582.8000000000001
1431,192,582.3000000000001
1432,208,582.2
1433,224,582.7
1434,272,582.6
1435,288,583.5
1436,320,583.3000000000001
1437,16,584.9
1438,304,584.3000000000001
1439,208,585.6
1440,240,585.1
1441,32,586.2
1442,48,586.5
1443,64,587.0
1444,80,586.2
1445,160,586.3000000000001
1446,224,586.4
1447,256,586.3000000000001
1448,112,587.7
1449,144,587.3000000000001
1450,176,587.4
1451,272,587.4
1452,16,588.3000000000001
1453,96,588.9
1454,192,588.7
1455,208,589.0
1456,240,588.7
1457,288,588.1
1458,304,588.6
1459,80,590.6
1460,128,590.2
1461,224,590.1
1462,320,590.7
1463,16,591.7
1464,32,591.2
1465,48,591.4
1466,144,591.8000000000001
1467,160,591.1
1468,256,591.3000000000001
1469,64,592.4
1470,176,593.0
1471,208,592.4
1472,240,592.3000000000001
1473,272,592.2
1474,288,592.7
1475,304,592.9
1476,112,593.5
1477,224,593.8000000000001
1478,80,595.0
1479,16,595.1
1480,96,595.4
1481,160,595.9
1482,192,595.1
1483,208,595.8000000000001
1484,240,595.9
1485,32,596.2
1486,48,596.3000000000001
1487,144,596.3000000000001
1488,256,596.3000000000001
1489,272,597.0
1490,64,597.8000000000001
1491,128,597.5
1492,224,597.5
1493,288,597.3000000000001
1494,304,597.2
1495,16,598.5
1496,176,598.6
1497,320,598.1
1498,80,599.4
1499,112,599.3000000000001
1500,208,599.2
1501,240,599.5
1502,144,600.8000000000001
1503,160,600.7
1504,32,601.3000000000001
1505,48,601.2
1506,224,601.3000000000001
1507,256,601.6
1508,304,601.8000000000001
1509,16,602.4
1510,192,602.2
1511,272,602.5
1512,288,602.7
1513,96,603.2
1514,208,603.7
1515,240,604.3000000000001
1516,64,605.5
1517,80,606.0
1518,16,606.8000000000001
1519,224,606.5
1520,144,607.6
1521,176,607.6
1522,48,608.9
1523,160,608.2
1524,208,608.2
1525,304,608.1
1526,32,609.1
1527,112,609.1
1528,128,609.8000000000001
1529,240,609.1
1530,256,609.6
1531,272,609.8000000000001
1532,288,609.7
1533,16,611.2
1534,224,611.7
1535,320,611.6
1536,80,612.6
1537,208,612.7
1538,192,613.5
1539,240,613.9
1540,64,614.2
1541,96,614.7
